UniqueID,Keyword
OODC6XTT8A_3MS5PRHD8C3URQ2,explosion in Beirut|Saleh Arouri|Palestinian militant group|Hamas|Lebanese group|Hezbollah|Israeli drone|Middle East conflict|Sayyed Hassan Nasrallah|Israeli targeting|Palestinian officials|Lebanon|Bassem Naim|Associated Press|West Bank|Benjamin Netanyahu|Hamas-Israel war|Musharafieh|Hadi Nasrallah street|Lebanon-Israel border|Israeli military posts|NBC4 WCMH-TV
OVXKT4G4NG_ZLOFCHTUOB6KOPY,"Lithuanian President Gitanas Nauseda|Latvian President Edgars Rinkevics|air defense systems|Ukraine|Russia|Jan. 2 large-scale missile attack|Ukrainians|West|New Year’s celebrations|Kyiv|Kharkiv|State Emergency Service|Ukraine’s Air Force|Russian missiles|Shahed ""kamikaze"" drones|Russian air strikes|Kyiv Independent"
PAUHP1M9P4_1VLTPQ7OT6YG2R7,Russians|60 Shahed attack drones|Ukraine’s south|31 December-1 January|air defence units|destroy|Nataliia Humeniuk|Operational Command Pivden (South)|drones|aftermath of the attack|port infrastructure facilities|Odesa Oblast|fire|air defence systems|Odesa| Kherson| Mykolaiv| Dnipropetrovsk| Kirovohrad| Vinnytsia oblasts|Shahed drone|blast wave|31 December|Russian attack drones|Ukrainian airspace|Lviv|Explosions|high-rise building|Mykolaiv Oblast.
PDRUMGYHE3_R82PXNFOIEWA7ZL,South Korea's military|northern neighbor|Pyongyang|artillery rounds|maritime buffer zone|North Korea|Baengnyeong and Yeonpyeong islands|South Korea’s Joint Chiefs of Staff (JCS)|Northern Limit Line (NLL)|United Nations|Korean War|provocative act|Korean Peninsula|maritime shooting exercise|defense ministry|Yeonpyeong|Baengnyeong island|inter-Korean military agreement|United States|war threat|Seoul|military exercises|weapons tests|Leif-Eric Easley|Ewha University|Kim Jong Un|reconciliation|unification|KCNA|nuclear war deterrent|Northern Limit Line|demilitarized zone (DMZ)|Yellow Sea|hostilities|Pyongyang attack|South Korean Navy corvette|United Nations|armistice|peace treaty|weapons development program|missile testing|CNN.com
PM7N4O7TMB_KR4AFYEQ208N2RC,SEOUL|Jan. 5|UPI|North Korea|artillery shells|South Korean islands|evacuation orders|Baengnyeong|Yeonpyeong islands|Yellow Sea|Joint Chiefs of Staff|Col. Lee Seong-jun|Northern Limit Line|Yonhap|U.S.-South Korea military exercises|Korean Peninsula|missile and weapons tests|2018 inter-Korean military pact|Defense Ministry|no-hostilities zone|Defense Minister Shin Won-sik|Kim Jong Un|missile launcher factory|military showdown
PMXMS5TMHC_HL9ARWD4WKN73J8,David Graham|Allan Mestel|Donetsk|Ukraine|land mine|Portrait Ukraine 2023|Spotlight Ukraine|Sarasota|Florida|freelance journalists|war's impact|Christine Mariconda|Russian invasion|Committee to Protect Journalists|unexploded mines|Sarasota Herald-Tribune|USA TODAY Network|tourniquet kit|military escort|Streets of Paradise|Robyn Richardson|Greg Cruz|Sarasota County School District|Middle East|Ukrainian military|documentary|Warsaw Poland|Kramatorsk|combat zone|humanitarian efforts|Mariconda|Portrait Ukraine 2022|refugees|Soviet rail system|Denis Rumiancev|press credentials|rocket attacks|Ukrainian Patriot|Lana Nicole Niland|military aid|humanitarian aid|Chasiv Yar|Bakhmut|Kharkiv|Izyum|mass grave|Lviv|Poland|military cemetery|Sarasota Herald-Tribune
Q6D7L8USFO_4HWLUD4OO9JFUKL,AUSTIN|Austin Business Journal|Tesla Inc.|footprint|Austin area|facility|Hutto|36|000-square-foot site|200 County Road 199|industrial hub|electric vehicle charging stations|Elon Musk|EV manufacturing|clean energy company|multibillion-dollar operation|eastern Travis County|gigafactory|State Highway 130|KXAN Austin
QBEL47E2JU_Q80L2ZFKUKRMV66,Taiwan’s Ministry of National Defense|MND|air raid alert|Chinese missile|rocket launch|satellite|improper translation|presidential and parliamentary election|China|balloon flights|Beijing|breakaway province|satellite launch|air raid alert system|Einstein Probe|Long March-2C carrier rocket|Xichang Satellite Launch Center|Sichuan Province|Taiwanese Foreign Minister Joseph Wu|Chinese balloons|grey-zone activities|Chinese ballistic missiles|Taiwan Strait|Median Line|People’s Liberation Army|PLA|Air Defense Identification Zone|ADIZ|Democratic People's Party|DPP|Kuomintang Party|KMT
QC37NE6PB9_1GMM5E8L5YQEPPB,Canada|Friday|aircraft|Jamaica|maintenance issue|plane|Prime Minister|Justin Trudeau|Caribbean|second instance|aircraft glitch|India|September 2023|G20 summit|Royal Canadian Air Force CC-144 Challengers|defence department|inspection|departure date|maintenance team|Gokul Pisharody|Bengaluru|Gerry Doyle
QF01FYW0XE_3GWPFOEZ9NHKTC8,Colorado Springs woman|allegedly killing|children|wounding|nabbed|UK|Kimberlee Singler|9-year-old daughter|7-year-old son|dead|false report|burglary|missing|unfounded report|arrest warrant|Colorado Springs Police Department|Ira Cronin|investigation|victim|apartment complex|children’s bodies|injured|FBI|legal battle|ex-husband|parenting time|charged|first-degree felony murder|attempted first-degree murder|felony child abuse|first-degree assault|$10 million bond
QNDNFLM6X4_BKXCRVIAUG8EZJ1,JERUSALEM|Reuters|Israel|International Court of Justice|ICJ|Hague|South Africa|genocide accusations|war|Hamas|Gaza|Israeli government|1948 Genocide Convention|Eylon Levy|Palestinian cause|Israeli-occupied territories|apartheid|World Court|United Nations|Department of International Relations and Cooperation|Clayson Monyela|Hamas Islamist militants|Palestinian health officials|Gaza's dead|human shields|Maayan Lubell|Bhargav Acharya|Johannesburg|Andrew Heavens|Tomasz Janowski|Barbara Lewis
QOMPNSQUZR_PU2VWFB899RETNK,"Russian soldiers|surrendered|Ukraine|I Want to Live"" hotline|poor treatment|commanders|Main Directorate of Intelligence of Ukraine|Geneva Conventions|Vitalii Matviienko|surrender scheme|Financial Times|Telegram chatbot|VPN|Maksim Kuzminov|defected|Ukrainian Defense Ministry|Daniil Alfyorov|military intelligence|Russian prisoners|equipment transfers|inhumane commanders|Oleksandr Shtupun|Tavria Grouping of Troops|Gulagu.net|drones|Andriy Yusov|military intelligence agency|UK intelligence|US intelligence assessment|Business Insider"
QOYC0405HZ_8YL3ZI14EE3QLOP,cockpit door|Alaska Airlines flight|fuselage rupture|federal agency|National Transportation Safety Board|Jennifer Homendy|flight attendant|explosive decompression|Boeing|737 MAX|simulator training|angle of attack sensor|Allied Pilots Association|American Airlines|FAA
QS10U1S356_OH9B8IQTHQRNJ3F,Israel|two-state solution|conflict|Palestine|Israeli Prime Minister|Benjamin Netanyahu|Democratic Republic of Congo|Palestinians|resettling|international community|World Food Programme|poverty line|Finance Minister Bezalel Smotrich|voluntary migration|Gaza|National Security Minister Itamar Ben Gvir|U.S. State Department|Matthew Miller|South Africa|International Court of Justice|genocide|Euro-Med Human Rights Monitor
QUMGY4S7PX_WGP0I9V1GFBLXAZ,Ministry of Foreign Affairs of Ukraine|propagandistic event|Italian city|Modena|provocation|Ukrainian city|Mariupol|occupied by Russia|European Pravda|Oleh Nikolenko|spokesperson|Ukraine’s Foreign Ministry|Ukrainian embassy|Rome|official statement|sovereignty|territorial integrity|Kremlin narratives|civilian uprising|Donbas|Russian saboteurs|seizure of power|rapid rebuilding process|devastated|regular forces|spring of 2022|Online Ukrainian communities|Italy|exhibition
QZ705MK1RA_FTUOJIZ8WVBSWVA,Rudy Giuliani|Georgia state judge|criminal indictment|election interference charges|not guilty|Georgia election interference case|19 people charged|former President Trump|New York City mayor|dismissal motion|deficiencies|original indictment|double jeopardy|separate prosecution|The Hill
R1DNJWR0FT_IIRHTTVZECMD6NG,CAPE TOWN|South Africa|U.K.|Jeremy Corbyn|International Court of Justice|Israel|genocide|Palestinians|Gaza|Justice Ministry|Labour Party|antisemitism|Palestinian cause|X|Twitter|U.K. Prime Minister|Rishi Sunak|Hamas|U.S. Secretary of State|Antony Blinken|Health Ministry|Ronald Lamola|President Cyril Ramaphosa|Chrispin Phiri|Nelson Mandela|apartheid|African National Congress|Mandla Mandela|South African Jewish Board of Deputies
RE8MUDFRJO_M7FOGLB6L4DJ5C6,Hamas attack|Israel|stray dogs|bullet-riddled cars|Erez crossing|Gaza Strip|Israeli security forces|Hamas militants|AFP journalists|work permits|Israeli background checks|medical treatment|diplomats|humanitarian workers|military base|armoured vehicles|air strikes|tunnel|civilian casualties|Israeli assault|health ministry|Hamas-run territory
RGW62VKCS3_6DXQR87OVWWYLZQ,Food and Drug Administration|Florida|import prescription drugs|Canada|U.S. drug prices|Republican Gov. Ron DeSantis|Democratic President Joe Biden|White House|Canadian health providers|pharmaceutical industry|counterfeit or adulterated drugs|AARP Florida|Jeff Johnson|Medicaid|FDA|The New York Times|Pharmaceutical Research and Manufacturers of America|Mexico|industry pricing|asthma|COPD|diabetes|HIV and AIDS|mental illness|Medicaid recipients|Medicare program
RL6T99YXG8_1HPCDT04JIXRTNT,"Danes|surprise|New Year's Eve|Queen Margrethe II|abdication|reigning queen|longest-serving living monarch|Europe|14 January|Crown Prince Frederik|Denmark|king|Aarhus University|masters in political science|Danish royal|university education|Harvard|United States|pseudonym Frederik Henriksen|Danish navy|nickname ""Pingo|daredevil|ski expedition|Greenland|environment|Princess Mary|Tasmania|lawyer|Sydney|Olympic Games|modern values|four children|Amalienborg Castle|Copenhagen|King of Denmark|head of state|constitutional monarchy|Greenland|Faroe Islands|King Frederik IX|surgery|reflection|responsibility|next generation|Danish public|support"
RL6VO4SDS6_WH052EV0I9UAMS8,AMMAN|Reuters|Jordan's Foreign Minister|Ayman Safadi|international community|Israeli Prime Minister|Benjamin Netanyahu|Middle East|regional war|state media|French counterpart|Catherine Colonna|Israel|Gaza|U.N. Security Council|ceasefire|double standards|international law|displacement|Palestinians|Egyptian border|Suleiman Al-Khalidi|Chris Reese
RUF92ONECQ_BZEVWHVZZ43B1ZX,
RUM9FM8ITY_4TVHW8AJ1EJSHYS,Rupam Jain|Sumit Khanna|GANDHINAGAR|India|Gujarat state|chipmakers|Japan|South Korea|United States|investments|Narendra Modi|semiconductor manufacturing|$10 billion|incentives|chipmaking industry|Bhupendra Patel|non disclosure agreements|Taiwan's Foxconn|$19.5 billion|Vedanta|Mukesh Ambani|Reliance Industries|Micron Technology Inc|Vibrant Gujarat Global Summit|renewable energy|electric vehicles|electronics manufacturing|national elections|Tom Bailey|HANetf|China plus one|supply chain diversification|multinationals
RY1Q3X0ZTT_P49WOFLLW25J76O,Hezbollah|Hassan Nasrallah|Israeli assassination|Hamas official|Beirut|Saleh al-Arouri|Qassem Soleimani|Iranian commander|U.S. strike|Baghdad|Mark Regev|Benjamin Netanyahu|Lebanon|Israel|Gaza Strip
S6HAPVZ69H_3Q5FKGCZCCR2K03,artist’s depiction|Lunar Gateway|airlock|United Arab Emirates|lunar outpost|Gateway’s airlock module|NASA’s Artemis program|Mohammed bin Rashid Space Centre|Crew and Science Airlock module|Gateway Space Station|Artemis accords|UAE space program|Mars mission|Sultan Al Neyadi|SpaceX’s Crew-6 mission|spacewalk|Russia|Roscasmos|Space Launch System|Orion spacecraft|Artemis 1 mission|Artemis 2 crew|Axiom’s Artemis Moon suit|Gizmodo
S8NLXDZC05_4J2T5LHD3RKKX8P,North Africa|Libya|desert country|history|Sahara desert|architecture|culture|political havoc|violence|cultural wonders|graffiti artists|Leptis Magna|UNESCO World Heritage Site|Roman city|Emperor Septimus Severus|Old Town Ghadames City|Islamic architecture|Tripoli|fish market|Libyan culture|Gadaffi’s rule|Libyan Civil War|street art|mosques|Al-Majidya and Gurgi Mosques|Atiq Mosque in Ajdabiya.
S9RK82EKSQ_30ZV6QOJNB5ITSU,RICHMOND| Va.|WAVY|Virginia NAACP|virtual press conference|2024 Legislative Agenda|Virginia General Assembly|Rev. Cozy Bailey|President|Gaylene Kanoyton|Political Action Chair|Virginia NAACP Executive Committee Members|Monday| Jan. 8|11 a.m.|naacpva.us/01082024PressConference|WAVY.com
SJ7YYYNTPX_5EDBNAR56VD71AO,Russia|Ukraine|prisoner exchange|war|soldiers|civilians|Moscow|Kyiv|United Arab Emirates|Russian barrages|terrorist regime|military intelligence agency|Volodymyr Zelenskyy|Mariupol|Azovstal steel plant|Chernobyl nuclear power plant|defense ministry|negotiations|Business Insider
SNTGSF0MQL_C2JTJXTBOSNTPDC,ISLAMABAD| 'Pakistani Sunni Muslim cleric| 'Masoodur Rehman Usmani| 'gunmen| 'Ghauri Town| 'Islamabad police| 'closed-circuit TV footage| 'Sunni Ulema Council| 'Sipah-e-Sahaba extremist group| 'Shiites| 'Ahmed Ludhianvi| 'sectarian violence| 'majority Sunni| 'minority Shiite groups| 'Iran
SQ83WQ5397_PABSBZ4HBMV5UBD,North Korea|South Korea|artillery shells|Northern Limit Line|demarcation line|territorial waters|Yellow Sea|Yonhap News Agency|Yeonpyeong|Baengnyeong|emergency shelters|Joint Chiefs of Staff|military exercises|military pact|cease-fire
SZWQFV3AHI_J2F33X18NZFHHF0,Jan. 3 (UPI)| 'Royal Caribbean| 'Icon of the Seas| 'largest cruise ship| 'Ponce| 'Puerto Rico| 'Miami| 'inaugural voyage| 'Titanic| 'Cruise Industry News| 'Cádiz| 'Spain| 'Star of the Seas| 'Odyssey of the Seas| 'Wonder of the Seas| 'liquefied natural gas| 'Aaron Saunders| 'Cruise Critic| 'Ben Armstrong| 'Famvia| 'U.S. News and World Report| 'MSC Cruises| 'Costa Cruises| 'P&O Cruises| 'Carnival
T0V7MXQZGI_1RF7TQQYNWZO0KC,Kate Powers|Sports Illustrated|Danish model|Josephine Skriver|SI Swimsuit Issue|2020|Dominican Republic|Rookie of the Year|Sacramento|Montenegro|Victoria’s Secret Angel|Armani|Balmain|Gucci|Max Mara|Tom Ford|Calvin Klein|Rag & Bone|Alexander DeLeon|Aurora|JOJA|Jasmine Tookes|activewear brand|woman-owned brand|YouTube
T1ZDGQMG4P_0KJXDJ7OE5NS1DQ,Israel|Hamas terrorists|October 7th attack|Israeli border towns|hostage|Mossad|David Barnea|Tel Aviv|Zvi Zamir|war|Yahya Sinwar|Mohammed Deif|Gaza|IRAN|HOUTHI PROXY GROUP|Saleh al-Arouri|drone strike|Lebanese|Benjamin Netanyahu|Israeli Prime Minister|Palestinian prisoners|Gaza Health Ministry|Reuters
T34Z80E2RI_YXW58NRJ46IILWI,South Korea|North Korea|artillery shells|sea boundary|military action|provocation|Joint Chiefs of Staff|Associated Press|Kim Yo Jung|Kim Jong Un|Korean People's Army|blasting powder|state media KCNA|Demilitarized Zone|missile tests
T6ZHJ0LFXM_KEVLH8DORFTAMLK,Officials|Organization for Security and Cooperation in Europe|OSCE|EU|Russia|aerial attacks|Ukraine|missile strikes|Kyiv|Kharkiv|President Volodomyr Zelensky|U.K. Prime Minister Rishi Sunak|missiles|drones|Josep Borrell|social media platform X|war crimes|Malta Ian Borg|Helga Maria Schmid|violence|full-scale invasion|U.S. President Joe Biden|Congress|military aid|Kyiv Independent
TBTNUIA2AY_TWEZH336RIA7W6G,Russian missile strike|killed 11 people|injured 10|eastern Ukrainian city of Pokrovsk|Donetsk region|mass shelling|S-300 missiles|President Volodymyr Zelenskiy|Denise Brown|U.N.'s humanitarian coordinator for Ukraine|Russia's Defence Ministry|Russian-occupied areas of Ukraine|invasion of Ukraine in February 2022|Black Sea|Dnipropetrovsk region|Zaporizhzhia nuclear power plant|Kherson region
TDEANP2DR6_TM369VP7H6UWR7L,MILWAUKEE|Carl J. Trotter|found safe|Silver alert|canceled|Milwaukee Police Department|public's help|critical missing person|last seen|Friday| Jan. 5| 2023|44th and Rochelle|73-year-old|African American male|six feet tall|250 pounds
TGPDHM2YGL_RXC3NOP2VUWYLMZ,Russian forces|Ukraine|7-8 January|ballistic missiles|Ukraine’s Air Force|Western air defence systems|Colonel Yurii Ihnat|Ukrainian Air Force|Kinzhals|Kh-22s|Iskanders|S-300/S-400 missiles|Patriot systems|Kh-101 missiles|Shahed assault drones|Russian occupiers|aerial weapons|Patriot air defence systems|full-scale invasion
TOBL2YSWLS_MOJRO2OHB63NAGP,
TP31N987RC_5Q5GCUXAUSN8MU9,Federal Aviation Administration|Boeing 737 Max 9 planes|Alaska Airlines|emergency landing|Portland| Oregon|NTSB Chair Jennifer Homendy|accident|rapid decompression|minor injuries|medical attention|psychological injury|emergency landing|Alaska Airlines Flight No. 1282|Emergency Airworthiness Directive|safety inspections|FAA Administrator Mike Whitaker|Transportation Secretary Pete Buttigieg|Flight Attendants Union|Boeing|plug door|flight cancelations|United Airlines|alternative travel options|missing door plug|plastic in bottled water
TZFA2115AV_BIH2Z2Y7QADQSJB,large-scale missile attack|Ukraine|2 January|Russia|US$620 million|Forbes|Air Force of the Armed Forces of Ukraine|Russian troops|Shahed-136/131 UAVs|Tu-95MS bombers|Kh-101/Kh-555/Kh-55 cruise missiles|Kh-47M2 Kinzhal aerobic missiles|Kalibr cruise missiles|Iskander-M/S-300/S-400 missiles|Kh-31P anti-radar missiles|Valerii Zaluzhnyi|Ukrainian defenders|missile cost|Ukrenergo|electricity|Kyiv's Podilskyi district|gas pipe|water supply lines|Internet service|power outage|electric transport routes|trunk power grid equipment|Kyiv Oblast|power engineers
U1KYYM8580_6V6X8CVRQMJIHBP,North Korea|artillery barrage|South Korean border islands|Seoul's defence ministry|live-fire drill|South's military|evacuation|shelters|military escalations|Korean Peninsula|Pyongyang|naval live-fire drill|Korean Central News Agency|Yeonpyeong|Baengnyeong|buffer zone|tension-reducing deal|spy satellite|Shin Won-sik|China|United States|diplomacy|preventative measure|military accord|University of North Korean Studies|economy of South Korea|Kim Jong-Un|nuclear power|inter-continental ballistic missiles|nuclear attack|United States|nuclear-powered submarine|Busan|long-range bombers|missile launcher production|Russia|ballistic missiles|Ukraine|Moscow
U43ZL1Y30F_TS2R1LU426753OT,Facial recognition technology|replace passports|UK airport e-gates|passengers|camera|Border Force director Phil Douglas|e-gate schemes|Australia|Dubai|electronic travel authorisation|smartphone|chip in passport|paper passport|redundant|Airport Operators Association conference|London|frictionless borders|biometrics|270 e-gates|15 railway stations and airports|British citizens|nationals of an EU country|Australia|Canada|Iceland|Japan|Liechtenstein|New Zealand|Norway|Singapore|South Korea|Switzerland|US|October 6| 2024|May 2023|frictionless travel|biometric symbol|cover of your passport|British citizen|Registered Traveller Service|valid passport|travelling abroad|domestic flights|UK
U5IDWYNFFC_9M34TQDLGNUT26Z,Ukrainian military intelligence|HUR|mined road|Russian platoon stronghold|eliminated occupiers|Belgorod|Telegram|Jan. 5|senior Russian military officials|Grayvoron district|service conditions|sabotage operation|fire raid|small arms and mortars|Ukrainian mines|Ukrainian Armed Forces|Ukrainian Security and Defense Forces|drone debris|Russian air defense|planned provocations|fatalities|The New Voice of Ukraine
U931XIAK81_T2W7PLJCY148XFB,Russian national|Sacramento|guilty|financial support|foreign terrorist organization|Syria|Murat Kurashev|U.S. District Judge|Kimberly J. Mueller|prison|FBI|indictment|Hayat Tahrir al-Sham|HTS|Organization for the Liberation of the Levant|al-Qaeda|Bashar al-Assad|Farrukh Fayzimatov|Treasury Department|Bitcoin|violent jihad|military equipment|Apple iCloud|Sacramento County Main Jail|sentencing
UBXBCKP8P4_UMY372B8DDS34E1,Russia|Shahed-type drones|Ukraine|Ukrainian air force|Odesa|Oleh Kiper|Lviv|Roman Shukhevych|Dubliany|Andriy Sadovyi|Donetsk|Denis Pushilin|Shebekino|Vyacheslav Gladkov|aerial strikes|Kyiv|Belgorod|The Telegraph|British journalism|US-exclusive offer
UEZQW6U7ZP_2BS26EZ5IFFKA7D,Taiwan|President Tsai Ing-wen|China|peace|stability|Taiwan Strait|international community|exchanges|democracy|dialogue|defence budget|democratic peace|global democratic peace|Democratic Progressive Party|independent government
UHDY4PVK6F_IJS84BY6Y5KSMCB,1|645 Belarusian men and women|detained|anti-war views|Russia's invasion of Ukraine|convicted of criminal offences|prison terms|Belarusian human rights centre Viasna|Human rights activists|railway sabotage|imprisonment|sharing photos and videos|Russian military equipment|sentenced|intending to fight|Ukraine|publicly condemning Russian aggression|donating|Belarusian volunteers|supporting Ukraine|persecuted|administrative offences code|expressing support for Ukraine|social media|Glory to Ukraine salute|Ukrainian flag|Ukrainian national anthem|No to war|Ukrainian embassy|blue and yellow ribbons|Support UP
ULGLDL4DUH_JIMB2NCJ2GMS9GO,Federal officials|Boeing 737 Max 9|grounding|inspected|Alaska Airlines|aircraft|maintenance work|emergency landing|oxygen masks|Portland International Airport|National Transportation Safety Board|depressurization|investigation|flight cancellations|FlightAware|minor injuries|FAA records|FlightRadar24|aerospace safety|seat belt|Association of Flight Attendants|Max 8 jets|automated flight control system|anti-ice system|manufacturing flaws|rudder-control system
UNNN9UFEC9_M3C8ZCRXCM8961L,Jan. 3 (UPI)|online booking sites|RyanAir flights|European airline|traffic|discount carrier|Dublin|passengers|December 2023|9% jump|December 2022|181 million passengers|2023|160 million|2022|Israel and Hamas war|Booking.com|Kiwi|Kayak|Irish High Court|screenscraper Flightbox|unauthorized scraping|airline's data|short term load factors|Ryanair.com|summer 2023|pirate scams|overcharges|Kiwi.com|Lastminute.com|Opodo.com|eDreams.com|unjustified fees|charges
UPEI851J82_0T2ERPABCPJ3X77,
US2UTAIBMG_XSLD6SZ3ZV244LE,Russia|attack drones|Ukrainian territory|1 January|Air Force|Ukrainian Armed Forces|Donetsk|Dnipropetrovsk oblasts|UAVs|Kharkiv Oblast|Dnipro Oblast|Shahed drones|Kherson Oblast|Zaporizhzhia Oblast|Pavlohrad district|Pervomaiskyi district|air-raid warnings|air defence systems|Kirovohrad Oblast|Poltava oblasts|Okhtyrka district|Sumy Oblast|Mykolaiv Oblast|Vinnytsia|Kyiv|Cherkasky oblasts|Chernihiv oblasts|Andrushivka|Ruzhyn districts|Zhytomyr Oblast|Uman district|Cherkasy Oblast|Pyriatyn district|air-raid warning|Kyiv|Obukhivskyi district|Makariv district|Tetiiv district|Bashtanka district|Fastiv district|Brovary district|Zolotonosha district|Shahed attack drones|Ukrainian air defence forces
V26AMPY5U7_XGWDDIBVLOEOY7L,ANKARA| Turkey| 'school volleyball team| 'hotel crumbled| 'powerful earthquake| 'hotel owner| 'trial| 'negligence| 'Isias Grand Hotel| 'Adiyaman| '7.8-magnitude quake| 'aftershock| 'Ahmet Bozkurt| 'willful negligence| 'Osman Akin| 'Kahramanmaras| 'earthquake-prone areas
V3XRQEKI28_V3PKL4YQS5F3W19,South Korean exports| 'US| 'China| 'economic security| 'tech supply chains| 'trade ministry| 'China’s economic challenges| 'stimulus measures| 'trading patterns| 'imports| 'trade surplus| 'global supply chains| 'semiconductor technology| 'South Korea and Japan| 'President Yoon Suk Yeol| 'President Joe Biden| 'free-trade agreement| 'batteries| 'domestic production| 'semiconductor and smartphone manufacturing| 'Samsung Electronics Co.
V594FDK9AZ_CWDKV79IRNMOW05,Ukraine|Sweden|United Kingdom|Canada|dispute|International Civil Aviation Organisation|ICAO|Iran|downing|Ukraine International Airlines flight|Tehran|January 2020|international legal obligations|Article 3bis|Convention on International Civil Aviation|Chicago Convention|flight PS752|ICAO Council|safety and security of civil aviation|International Court of Justice|2023|lawsuit
V5R9DVE2YV_QZ0E03VV5PJUK5X,Russian strikes|Ukraine|civilian casualties|missile attack|Ukrainian President Volodymyr Zelensky|Kryvyi Rig|Khmelnytsky|Kharkiv region|military targets|air defence|Belgorod|Bryansk|evacuations|shrapnel|school camps|Kremlin|Ukrainian shelling|war in February 2022
VBM047BN1E_PN028P2K5OAY77Z,Israeli Defense Minister Yoav Gallant|four-pronged plan|Gaza|war|Hamas|U.S.-led international task force|rebuilding Gaza|Palestinian bodies|civil affairs|Egypt|moderate Arab states|Palestinian Authority|occupied West Bank|security threat|Israel|Israeli citizens|Finance Minister Bezalel Smotrich|ultra-nationalist National Security Minister Itamar Ben-Gvir|relocation of Palestinians|United States|State Department spokesperson Matthew Miller|Israeli Prime Minister Benjamin Netanyahu|Hamas-run ministry of health|airstrikes|al-Mawasi|Israel Defense Forces|Hezbollah leader Hassan Nasrallah|Saleh Al-Arouri|Beirut|Lebanon
VCX9V9B4RG_PZ4XATMUC2NMJFY,LONDON|Reuters|BT|Britain's biggest telecoms group|convert|street cabinets|electric vehicle|EV|charging unit|pilot|network|60|000 new points|East Lothian|Scotland|shortage of chargers|38% of drivers|53|906 EV charging points|Zapmap|300|000|2030s|Tom Guy|managing director|start-up arm Etc|local councils|retrofit|cabinets|charge point|broadband service|power connection|Paul Sandle|Kate Holton
VEICHFC5P9_PLV151CA8IQKNP1,NV correspondent|Serhiy Okunev|artillerymen|Armed Forces of Ukraine|Kupyansk|Kharkiv Oblast|New Year's Eve|Russian troops|Ammunition|President Zelenskyy|Ukrainian nation|New Year’s address|Perseus|Soviet self-propelled artillery unit|moral and psychological support|Khortytsia Operational and Strategic Troop Grouping|Synkivka|Petropavlivka|Ukrainian Armed Forces' defense|The New Voice of Ukraine
VK60H8S09G_AI8CFIW99L57WPP,first day of the year|Turks|streets of Istanbul|Murderer Israel|get out of Palestine|pro-Palestinian rally|Turkey|Israel-Gaza war|7 October|mass protest|Turkish President Recep Tayyip Erdogan|supporter of the Palestinians|Hamas|Israeli PM Benjamin Netanyahu|genocide against the Kurds
VK9ZG2EFMD_G066AVSZBWE5KFY,Japanese Foreign Minister Yoko Kamikawa|Ukraine|first foreign visit|Japan’s consistent policy|supporting Ukraine|planned aid to Ukraine|Japanese-Ukrainian conference|economic reconstruction|Ukrainian Prime Minister Denys Shmyhal|expanding cooperation|open discussions|lasting peace|large-scale winterized energy equipment|women’s active participation|World Bank projects
VKTQARX5EU_HAWL1UGRI1OJ1HT,Food and Drug Administration|FDA|Florida|prescription drugs|Canada|import|U.S. drug policy|pharmaceutical industry|Canadian pharmacies|drug prices|President Biden|Gov. Ron DeSantis|Trump administration|drug importation|2021 executive order|reckless delay|chronic health conditions|asthma|COPD|diabetes|HIV/AIDS|mental illness|state programs|Medicaid|Pharmaceutical Research and Manufacturers of America|PhRMA|public health|Stephen J. Ubl
VN1SEFYFU8_4WPUO6SR83GNZCN,Gov. Ron DeSantis|Florida’s annual legislative session|right-wing orthodoxy|presidential ambitions|legislative process|Republican presidential nomination|state issues|migrant flights program|civics training|presidential campaign trail|elections police force|teaching of race-related issues|6-week abortion ban|concealed guns|gender dysphoria|education savings accounts|sexual orientation and gender identity discussions|Disney|defamation|condominium owners and associations|homeowners insurance premiums|auto insurance rates|housing costs|state government vacancies|prisons|condo and HOA boards|House Minority Leader Fentrice Driskell|Donald Trump|GOP’s 2024 nomination|Iowa caucuses|Blaise Ingoglia|Brian Ballard|Renner and Passidomo|State Rep. Juan Porras
VTY6845RBQ_IZMJELG1ZCXLML6,President Joe Biden|wake|Congresswoman Eddie Bernice Johnson|Dallas|Hall of State at Fair Park|Star-Telegram|WFAA-TV|Concord Church|Texas State Cemetery|Austin|Congress|North Texas area|black member of Congress|U.S. House|reelection|retirement|Kirk Johnson|Southern Methodist University|Texas Christian University|Saint Mary’s College|nurse|women’s rights|minority rights|U.S. Rep. Jasmine Crockett|Congressional Black Caucus|legacy|resilience|Texas’ 30th Congressional District|memorial services|public service|KXAS-TV
VVDX9ZBNI0_9SPAQ6SKAGOAI9H,"Russian soldiers|surrendered|Ukraine|I Want to Live"" hotline|confidentiality|humane treatment|Main Directorate of Intelligence of Ukraine|Geneva Conventions|Vitalii Matviienko|surrender scheme|Telegram chatbot|VPN|Maksim Kuzminov|defected|Ukrainian Defense Ministry|hryvnia|Daniil Alfyorov|Kherson front|military intelligence|Russian prisoners|equipment transfers|inhumane commanders|Oleksandr Shtupun|Tavria Grouping of Troops|inhuman attitude|Gulagu.net|drones|Andriy Yusov|military intelligence agency|UK intelligence|US intelligence assessment|Business Insider"
